lang,lang_group,model_id,model_family,treebank,split,deprel,layer,head,direction,mean_attention,std_attention,n_arcs
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,9,head_to_dep,0.09110565130127815,0.1522438827369359,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,9,dep_to_head,0.02617889989250447,0.09448224770572493,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,10,head_to_dep,0.03773784947250354,0.06904229571854277,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,10,dep_to_head,0.04483083532830792,0.062085133640283924,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,11,head_to_dep,0.17392734126219295,0.21416680687979844,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,11,dep_to_head,0.03198054021889102,0.08684995726971136,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,12,head_to_dep,0.020080346159815514,0.02345590175397933,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,5,12,dep_to_head,0.029011328830989287,0.027568424531561296,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,1,head_to_dep,0.0393616133938531,0.04209730325543234,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,1,dep_to_head,0.03019709326248541,0.029146490845274518,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,2,head_to_dep,0.012702210383548592,0.02565619477254712,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,2,dep_to_head,0.007041661449320722,0.03813162772283469,446
